source_system,source_product_id,product_id
ONLINE_RETAIL,22938,91756252-2c7b-515b-8f45-1779c15be593
ONLINE_RETAIL,22939,b1217226-bc4f-5b1c-9694-ad75d6b40f99
ONLINE_RETAIL,22940,aae601ee-43e7-5a4b-a5ef-125358eb6014
ONLINE_RETAIL,22941,da217cc7-9489-5e18-9748-f4e1c424522a
ONLINE_RETAIL,22942,cb88c15d-d02e-504f-a78a-35394c5f676d
ONLINE_RETAIL,22943,ac23b512-8e1b-563f-bff8-e2618b7dc665
ONLINE_RETAIL,22944,20a99d13-ba93-5ebe-a34b-729f0bb3960b
ONLINE_RETAIL,22945,3cdf7b7d-551a-5e89-a205-8e8dadc8830d
ONLINE_RETAIL,22946,a12b8ea3-6839-5a3a-b62a-b1fb13591cf4
ONLINE_RETAIL,22947,e1f15ef3-e8af-51a6-9b86-7bbc136568f0
ONLINE_RETAIL,22948,2ea79f7a-d30b-528f-8f9a-447dfd89258b
ONLINE_RETAIL,22949,a1301b1b-9201-5fab-a4ec-b74833379b64
ONLINE_RETAIL,22950,d732b29e-af63-5173-8b85-1bcf5db8a672
ONLINE_RETAIL,22951,88b45f74-e6ae-5bbf-888d-ec48db301bb2
ONLINE_RETAIL,22952,051c80bd-e95b-5198-a03c-12cd4a2a7981
ONLINE_RETAIL,22953,ebd58093-0dd1-5dcc-af2e-557abd5371dd
ONLINE_RETAIL,22954,adad72fa-6383-5e63-9174-9fc79073656f
ONLINE_RETAIL,22955,5ca9c59c-22d3-5669-953c-946d8d0fdfaf
ONLINE_RETAIL,22956,fec26de0-db67-5158-b06d-52030d8f7095
ONLINE_RETAIL,22957,230dea65-debd-5f46-b7d1-40cdef3e6b65
ONLINE_RETAIL,22959,ad17cb93-2e52-5674-a707-1cc8f376e699
ONLINE_RETAIL,22960,340ac6d2-5ec2-55ad-9963-555dbe019886
ONLINE_RETAIL,22961,36e5c624-7b74-5d8c-989e-2e80cd1459c7
ONLINE_RETAIL,22962,a98dbfc7-9539-5b25-8999-27071a993a48
ONLINE_RETAIL,22963,1da82eeb-59a8-54ff-9b4d-cfaac6f953f4
ONLINE_RETAIL,22964,cd00d7cf-6dc7-52e1-8e02-1772d399b8ff
ONLINE_RETAIL,22965,b097186d-aa3a-5e74-832e-3afa00cc5a95
ONLINE_RETAIL,22966,5ecadfa9-7c16-5364-a7d2-e4e5b4803820
ONLINE_RETAIL,22967,647eef08-87d3-5e27-88c0-efe1d68537e2
ONLINE_RETAIL,22968,ee9deda9-061f-5a8e-ae86-1d36bfce46f9
ONLINE_RETAIL,22969,f15c4271-b316-56e4-b1d7-0e0c20a6c4da
ONLINE_RETAIL,22970,cbfbcb67-f095-5313-8b87-a0e05e23e8c5
ONLINE_RETAIL,22971,45133ff9-5af3-597b-a373-dbe7b00b387b
ONLINE_RETAIL,22972,b5f79427-4952-5bb4-8baf-30399976fd09
ONLINE_RETAIL,22973,10bb7035-1122-55fe-af4e-aa4a1a37f95a
ONLINE_RETAIL,22974,9a6c4c71-f5f5-5cf3-bb02-f83b7a16f88c
ONLINE_RETAIL,22975,8a7574ab-1df8-5300-b90d-c6ece998889a
ONLINE_RETAIL,22976,87b0bbe1-3f97-5d77-9c34-ce6a943b3cb4
ONLINE_RETAIL,22977,47eccccd-8b02-550b-9cc9-3cff3b8b9e6a
ONLINE_RETAIL,22978,d5338feb-d2ab-59f5-b27c-1ac29db990c3
ONLINE_RETAIL,22979,cab610d4-61bf-57a2-8a3c-81493f36801b
ONLINE_RETAIL,22980,53dc6a11-10be-52f9-9c7c-efef7e4b42e5
ONLINE_RETAIL,22981,ba57640f-a772-51d9-bde7-ae2e47ac1ebd
ONLINE_RETAIL,22982,1530e680-031c-5bd2-8108-a303a31f3c95
ONLINE_RETAIL,22983,df7c73f8-dadc-5f22-a422-0e7c642b4ba3
ONLINE_RETAIL,22984,17bc7564-a75d-537c-8d1a-221dde15b9cc
ONLINE_RETAIL,22985,5edc06e7-fb5d-5963-a46e-b79fc3ddf24c
ONLINE_RETAIL,22986,cbe9d3e0-a594-58f8-a4ab-928be5d6bd45
ONLINE_RETAIL,22987,c233d6fc-6f50-52b4-ab33-6e2bfe285947
ONLINE_RETAIL,22988,b7d7dac4-f5f5-516e-b970-f501b63d4b66
ONLINE_RETAIL,22989,d3c207f6-0c47-516f-b7da-fcd58380f35a
ONLINE_RETAIL,22990,0e241826-bb5c-55cb-b882-932217183d41
ONLINE_RETAIL,22991,ad137ef3-5987-5f60-8595-5c5648cfc228
ONLINE_RETAIL,22992,cf133999-2a84-5002-bc75-4cbb9ba6a842
ONLINE_RETAIL,22993,f9b38cf7-0fef-53f0-96b8-56e7cbd0b569
ONLINE_RETAIL,22994,d2368ee5-885f-5e8a-83fd-f4bc463ea527
ONLINE_RETAIL,22995,18a1797c-fa0b-5da7-b4c1-b0169f122a49
ONLINE_RETAIL,22996,2683c2b3-0490-5e67-b5ec-3738b93e2d30
ONLINE_RETAIL,22997,12571d45-f45b-5ada-981a-dd722085f502
ONLINE_RETAIL,22998,9635aab3-1c44-5197-aa39-332159271810
ONLINE_RETAIL,22999,eb1a1152-d382-5738-893f-b4f14b1915b2
ONLINE_RETAIL,23000,0bad160d-0568-5d10-a0ab-22cb485a96b9
ONLINE_RETAIL,23002,3f2993f2-b871-5dad-973d-1c50a5485ca9
ONLINE_RETAIL,23003,e9abbe92-1316-5cc5-8b01-2624ea09ae8e
ONLINE_RETAIL,23004,89961c80-38b4-53a8-bb9c-d1bba4e7c326
ONLINE_RETAIL,23005,5c07afe9-2eac-51a5-878f-cef61042a905
ONLINE_RETAIL,23006,b29e0e74-e57a-51c2-b321-0f08ea6c7c09
ONLINE_RETAIL,23007,7783e2ca-f6d5-5464-9ceb-28cd6a2f14da
ONLINE_RETAIL,23008,da2dd118-2609-5239-8e13-73dbe50be7e5
ONLINE_RETAIL,23009,8189e316-2443-5233-bd7f-d0b68eb7e7d8
ONLINE_RETAIL,23010,8baf7851-67bc-5bde-89d7-e1bf2da5210d
ONLINE_RETAIL,23012,89952dad-df76-520c-99d4-cef40e9caa96
ONLINE_RETAIL,23013,5b007675-5c79-5c14-aff2-4222cf329066
ONLINE_RETAIL,23014,f0e88b76-5454-5d37-993e-ae4b372fd776
ONLINE_RETAIL,23015,0f874e9e-2893-570d-93bd-0794f3e27eb5
ONLINE_RETAIL,23016,e6ca63c0-80a0-5aec-a6c4-df063bce8980
ONLINE_RETAIL,23017,b57da951-9bb2-5d30-9894-c86a83aebfd8
ONLINE_RETAIL,23018,232904c8-1455-5927-887c-937e8b9dd2f6
ONLINE_RETAIL,23019,a3b22e42-e29e-54a3-bf3a-df7094455643
ONLINE_RETAIL,23020,68a2f740-cff0-57df-9397-18a96ba5069c
ONLINE_RETAIL,23021,8f1b1377-2c2e-56d2-8c10-6ed7c9ee613f
ONLINE_RETAIL,23022,2bac6d98-3abe-56d0-b879-733c4c81b7f0
ONLINE_RETAIL,23023,c50b6482-86ed-55e5-aab8-2cdf006266c5
ONLINE_RETAIL,23024,04ffaec4-a8ab-5936-ae67-d18bc8253475
ONLINE_RETAIL,23025,925231e2-bc37-5018-8aec-8b87fdf437a7
ONLINE_RETAIL,23026,3f63df73-1f0a-5515-a870-6469aa4de546
ONLINE_RETAIL,23027,c6385bf7-f3f9-5ca0-93ad-8691ff62c491
ONLINE_RETAIL,23028,2d348e49-1827-59f5-b01a-b81cfb368bf0
ONLINE_RETAIL,23029,22447f2f-e61b-5000-877d-738d0ba72f1b
ONLINE_RETAIL,23031,1b8d41a9-8ddd-5dfe-8400-4c743285aa4b
ONLINE_RETAIL,23032,0b39bef5-f99f-5b3b-bc6b-cdac8cf70d3a
ONLINE_RETAIL,23033,2f027453-4b7f-5370-a4d3-016b6aaddc5f
ONLINE_RETAIL,23034,92288471-230f-5c98-9c14-2a6b83ebf767
ONLINE_RETAIL,23035,633d2894-97ac-5899-9d9e-c502e2d9625d
ONLINE_RETAIL,23036,6103ddd8-bc9a-5def-a49a-4e3edb4ff98e
ONLINE_RETAIL,23037,cf5fc1c7-6fa4-563a-954f-b54b1769a8c1
ONLINE_RETAIL,23038,3ed8cc49-0665-58be-8270-8ad457dfd7dd
ONLINE_RETAIL,23039,f830c4a4-0d4e-5d5a-a19a-00b9b90d7143
ONLINE_RETAIL,23040,4fad1518-0f1a-57fe-b1c4-76ffed5bdecb
ONLINE_RETAIL,23041,2ca8dbe2-aa57-582a-92ac-e2e03757f810
ONLINE_RETAIL,23042,cf900600-2792-5c82-b728-aeeef98ee19b
ONLINE_RETAIL,23043,f965f47e-c94f-5015-8c95-11545a376ac9
ONLINE_RETAIL,23044,a5f8a1cc-9b5d-5472-b87c-64b40a9ec450
ONLINE_RETAIL,23045,32bdc540-2e4e-5f95-9a25-eda00c51aecf
ONLINE_RETAIL,23046,67b956a5-f510-5edf-86f0-509e14294c0c
ONLINE_RETAIL,23047,475b862c-61f1-5a5b-9113-d93472e9d885
ONLINE_RETAIL,23048,c7e16ec2-9186-5974-baf0-2f1764895d1e
ONLINE_RETAIL,23049,50b2659d-61ef-53a0-ba96-24c94b014f7e
ONLINE_RETAIL,23050,954c490f-6310-5fbd-b35b-1f0a87b37d19
ONLINE_RETAIL,23051,c8af025b-82d2-5634-9c1a-9f848c3c5881
ONLINE_RETAIL,23052,242fdf2e-734d-56e8-8e26-eb4f93090def
ONLINE_RETAIL,23053,4f439fbb-b21a-50a8-919a-c521ecb133eb
ONLINE_RETAIL,23054,50c775e3-c4be-5ddd-ae72-a9dd23ffb86d
ONLINE_RETAIL,23055,2734f3d3-519a-5d39-baee-b155095fb9b8
ONLINE_RETAIL,23056,ea004261-2fc9-527b-938b-3c6af104d851
ONLINE_RETAIL,23057,f5dab4c1-89fd-55c2-a33c-674be30dc783
ONLINE_RETAIL,23058,2f61ba0f-5620-5438-93a8-f0c910a02e6c
ONLINE_RETAIL,23060,7bc66b5c-fd73-5e25-823d-2117eb32c144
ONLINE_RETAIL,23061,77b3a049-32e7-5226-b50e-f6177639ba12
ONLINE_RETAIL,23064,ff32e9f7-2623-5049-8671-fe980913543d
ONLINE_RETAIL,23065,7adf7e0f-4b30-5d40-a5db-a10b9096cfac
ONLINE_RETAIL,23066,db20006d-eaf9-53e4-b9a3-ef56bb1ce6fb
ONLINE_RETAIL,23067,b6ef173f-c379-57db-abdc-7b20deccb1ad
ONLINE_RETAIL,23068,04f6814e-e598-5763-b416-9d41f6dc5870
ONLINE_RETAIL,23069,5eb01a1f-8b4d-53dc-879f-39609756eafd
ONLINE_RETAIL,23070,ebe678db-6280-526e-a7e7-ab5ec0b856e1
ONLINE_RETAIL,23071,9df1289b-865e-53da-961f-f6e692de11f0
ONLINE_RETAIL,23072,1712211b-3bd3-556f-ae10-408d84aab4d5
ONLINE_RETAIL,23073,31531f92-0329-552f-9f14-96e6d730384d
ONLINE_RETAIL,23074,ec7e466e-3420-5219-aada-bb44d443b451
ONLINE_RETAIL,23075,74dd2cbb-bcbb-52b1-9d55-88ff2b4bc35c
ONLINE_RETAIL,23076,d6bcf08b-a577-5de0-9a57-cd451b80dfec
ONLINE_RETAIL,23077,2c756677-c787-5a48-8168-522bec041bdf
ONLINE_RETAIL,23078,f7011d6d-cce9-5f58-a9e9-c470861342e9
ONLINE_RETAIL,23079,72da0853-5278-5d0c-b622-f10dfea4f588
ONLINE_RETAIL,23080,3ffec7aa-6cc8-5c7e-a462-1a274c7a3007
ONLINE_RETAIL,23081,0ae5b797-6853-54f5-88e6-8c6bec850bf6
ONLINE_RETAIL,23082,2658833a-9ffa-598e-bc50-4a679a40ebe4
ONLINE_RETAIL,23083,f23afe10-e880-5fdf-82a8-684f3bd33e54
ONLINE_RETAIL,23084,57d0df29-a353-5db9-83e3-7c2a0ad8a86d
ONLINE_RETAIL,23085,830d8ac2-91b1-5c2b-9247-9babc8edb2d7
ONLINE_RETAIL,23086,787c7229-40e9-5015-b726-bddf2f7a8948
ONLINE_RETAIL,23087,3d919f2c-31c3-56df-9c62-40500bc5fcac
ONLINE_RETAIL,23088,8cf1aa57-4030-5be0-bf6f-93242d6a7dc2
ONLINE_RETAIL,23089,82dd35f9-5bbe-5e3a-860e-b5212b82e2b8
ONLINE_RETAIL,23090,2aae1aff-1a6b-5631-9503-e1b3de8f8b44
ONLINE_RETAIL,23091,f2e55094-f646-5d3b-9d7f-91d66e260178
ONLINE_RETAIL,23092,7764d12d-c78e-5f84-9edb-e56e15836620
ONLINE_RETAIL,23093,046bf670-2ea1-5bc7-a6a4-6639eef2b722
ONLINE_RETAIL,23094,1b1f60c1-dbc2-5aca-8d56-34b7d0cf2f20
ONLINE_RETAIL,23096,9ebbc0a9-1a08-51a8-b182-00a9ba1ce368
ONLINE_RETAIL,23099,0282b69b-886a-5abc-9589-93a01a4adba7
ONLINE_RETAIL,23100,4048d2b6-ab12-51bf-beb7-a93eec138c83
ONLINE_RETAIL,23101,2bf17667-4a4d-56d1-b799-357ee13297d5
ONLINE_RETAIL,23102,887ba26f-8a54-5860-8d47-9bfeb1d3530f
ONLINE_RETAIL,23103,5b2c69aa-48f9-59e0-a864-59d7b04f477a
ONLINE_RETAIL,23104,bc6f50fb-107e-5eec-8023-66809f80a103
ONLINE_RETAIL,23106,792ffaef-c7d9-5b99-b0da-d9f83e4e2365
ONLINE_RETAIL,23107,a0a164f5-183e-5568-b05b-e0f514c8ddd4
ONLINE_RETAIL,23108,34e286da-8777-5f81-97fc-c0a0dbacbe08
ONLINE_RETAIL,23109,b794e135-1c4f-5d39-a91a-0f0a11c6c78d
ONLINE_RETAIL,23110,dcbdfbc9-2adc-578f-af82-2961a6417994
ONLINE_RETAIL,23111,6c32a526-467f-5621-9ff8-f442ddd31607
ONLINE_RETAIL,23112,1fdc0d7d-1f49-5aa1-ab98-b6db7a70fafa
ONLINE_RETAIL,23113,1641710f-b7c3-5b9b-88e6-740dd1a40859
ONLINE_RETAIL,23114,9c553df8-ec85-5cf7-ba33-7166170c07e6
ONLINE_RETAIL,23115,ef2e888b-f3e0-5527-a070-54121e8b02c0
ONLINE_RETAIL,23116,4ca1c0a4-d8e5-5224-8d86-8b1031d7f917
ONLINE_RETAIL,23117,f2bc342f-6f8b-5e12-ac95-616bb2eb3c4f
ONLINE_RETAIL,23118,c373234b-bb11-5d9a-9b0b-6156d00350d9
ONLINE_RETAIL,23119,47de4611-950a-59e0-8226-3a089e63abc6
ONLINE_RETAIL,23120,afad61bb-0c8c-5858-88b2-a4275790115a
ONLINE_RETAIL,23121,ca2150a9-3165-52af-9eee-4c1958ac41f3
ONLINE_RETAIL,23122,4e185abf-f3f9-5a4c-983c-5e1544a395e7
ONLINE_RETAIL,23123,ef0c7a22-a1fc-5eff-a4db-0ff758cef996
ONLINE_RETAIL,23124,546066f2-933b-57a3-895c-997c01e9decc
ONLINE_RETAIL,23125,ecd7e4c9-e59d-574b-a5b2-9f7830dd2f6a
ONLINE_RETAIL,23126,94dad381-2452-5cb2-9ffc-e72bf235a867
ONLINE_RETAIL,23127,9e148da1-442c-5dbf-add0-ca8c74a66527
ONLINE_RETAIL,23128,99ff971a-0a65-5395-abd4-9bc2bd8fb326
ONLINE_RETAIL,23129,e9ae4f28-a08d-554d-bb41-ff6a884117a4
ONLINE_RETAIL,23130,8cdb74f2-47c9-52f4-9aed-31f97e8c3b9d
ONLINE_RETAIL,23131,8de928cf-b2ce-5a95-83ac-565d6cca0ff2
ONLINE_RETAIL,23132,554905b1-4847-5f69-b373-4977336523b5
ONLINE_RETAIL,23133,ec80e8bb-3554-5828-8b49-626dfe16804a
ONLINE_RETAIL,23134,e198fc8c-726f-5bb8-8b27-a669ede253a5
ONLINE_RETAIL,23135,38f83029-d49d-589f-a90f-9d475b7a8d37
ONLINE_RETAIL,23136,92c5ac34-4c97-5500-9a80-02f85be02a2b
ONLINE_RETAIL,23137,f99211de-1ead-5ca7-a1be-d92a04653593
ONLINE_RETAIL,23138,58404b90-626f-562c-ac7b-197b90951ec4
ONLINE_RETAIL,23139,199dc7e7-239a-57b3-82a3-e6353d5f298e
ONLINE_RETAIL,23140,7a09fe30-65cd-5c25-8e24-1aad9540bc94
ONLINE_RETAIL,23141,6f0d6658-64e1-526e-a4de-be45a08925b4
ONLINE_RETAIL,23142,ec81ae30-f42d-51d6-b97a-25d7eb099854
ONLINE_RETAIL,23143,36e22150-1d91-5696-8bb8-6250759b83a2
ONLINE_RETAIL,23144,602202c8-06da-50c2-bb5e-a9bf0a8e239f
ONLINE_RETAIL,23145,4187535f-2142-57bb-a6f0-92f72437adf4
ONLINE_RETAIL,23146,60590478-75c6-54c1-ba45-9a2c5e9c1e34
ONLINE_RETAIL,23147,20fc8449-b584-5c0e-999b-c2d4809786f3
ONLINE_RETAIL,23148,48156caa-abed-54eb-b89e-c19d020a4aa0
ONLINE_RETAIL,23149,20f027f0-b9f1-5a35-a3ac-929759d5f088
ONLINE_RETAIL,23150,e9a0916d-eaa4-5e3f-9da0-ccfbf9e992a3
ONLINE_RETAIL,23151,b25cb44c-fd8c-52d1-a683-b5dd1b983b20
ONLINE_RETAIL,23152,4518815d-b4c5-5ad0-8e64-4337b443bc35
ONLINE_RETAIL,23153,201f2f16-929e-5f99-833b-ca68e5078449
ONLINE_RETAIL,23154,e5887d17-09fb-5b7f-b546-8c72cf61c8fe
ONLINE_RETAIL,23155,480e5b53-89a7-5bf1-a44c-c8499aea1adc
ONLINE_RETAIL,23156,2b384d41-f502-5dfe-b4b8-62c76ed761b6
ONLINE_RETAIL,23157,f35e4f82-e540-5a02-a34c-fd0e921dea51
ONLINE_RETAIL,23158,f0c2b93f-2dd9-520f-9dd5-cfd53a6065c8
ONLINE_RETAIL,23159,85b2e965-e437-568a-a780-67114692c244
ONLINE_RETAIL,23160,77cc368b-c344-5e5f-acb9-432de5b53286
ONLINE_RETAIL,23161,ab3b5616-5230-58d6-98da-7c8b8350866d
ONLINE_RETAIL,23162,e491c5dc-f327-5ab3-9a1d-4cecff102b41
ONLINE_RETAIL,23163,b9c61675-10ef-551e-a1bf-222f0b9242de
ONLINE_RETAIL,23164,3a9e6175-909f-5ece-8076-0a57f6ac0d29
ONLINE_RETAIL,23165,64cf975b-45fe-5733-976e-3cf3d300c2e6
ONLINE_RETAIL,23166,e4bfd134-4b2a-5fb3-8eb1-e7b8f29dfb04
ONLINE_RETAIL,23167,86b50a13-4a5e-5789-ab6e-ce7b2f06c85f
ONLINE_RETAIL,23168,c32996fe-876b-5e8c-8189-124418d875d9
ONLINE_RETAIL,23169,767d3ffd-7087-578d-a087-f67741cbb3f1
ONLINE_RETAIL,23170,a842adba-7fa7-562d-b212-13169fb9bfde
ONLINE_RETAIL,23171,e6d2a4d8-2a25-5fec-b589-9ad05697278c
ONLINE_RETAIL,23172,405f9aaf-09ad-5aee-a31d-763c3abb211c
ONLINE_RETAIL,23173,98d4bb12-c6ac-558a-9b1e-acd4fd88d063
ONLINE_RETAIL,23174,d461eec4-9474-5400-95fc-419b01b00e71
ONLINE_RETAIL,23175,5151dbd4-e041-5f8c-8c33-be00f153d732
ONLINE_RETAIL,23176,41466217-e6a7-5941-af25-2b713455fbe0
ONLINE_RETAIL,23177,cb1ddbb4-4a03-536c-b1ce-d32e085d17c3
ONLINE_RETAIL,23178,3bba83cf-511f-5bb9-8089-3e8f8364090d
ONLINE_RETAIL,23179,7d4434d7-6ad3-5448-b428-bb922746c612
ONLINE_RETAIL,23180,791c7c92-480f-5c8f-b2ed-9fc95890d4e0
ONLINE_RETAIL,23181,50f95260-3d8d-5860-a40e-4074ea3c3b56
ONLINE_RETAIL,23182,cc3d9902-66a5-5492-8b65-2019b120d860
ONLINE_RETAIL,23183,e79478ce-7abe-591e-a60d-73c4cc2ec0af
ONLINE_RETAIL,23184,dd51df3d-334e-5b38-88cb-0ca9f17d1f97
ONLINE_RETAIL,23185,9f4d769d-e94f-5dc1-a431-a11f7678da44
ONLINE_RETAIL,23186,ff027029-b1be-5b88-9025-738954e8a348
ONLINE_RETAIL,23187,be566905-8ed2-54bb-8e4f-8ecf2722434e
ONLINE_RETAIL,23188,5713b6e6-587f-56b3-9ea1-34256df73bc8
ONLINE_RETAIL,23189,3f961724-425c-55de-9649-e5eae0762052
ONLINE_RETAIL,23190,460a0fe5-cd5a-55ad-add9-7064f4d6f7d2
ONLINE_RETAIL,23191,73aea237-3132-5fea-a1c4-3d16958fc766
ONLINE_RETAIL,23192,1a0fb059-ffc2-52f9-b5ee-6c12f974f879
ONLINE_RETAIL,23193,d6766805-5886-5cee-8cd2-25123f86d402
ONLINE_RETAIL,23194,107dfb93-2cb9-59cf-bb6e-44ac11069a69
ONLINE_RETAIL,23196,e2f5b6ca-048d-5776-9947-83a9ee891e5d
ONLINE_RETAIL,23197,4b555394-e93d-5376-bc59-35ca2f5e0e48
ONLINE_RETAIL,23198,d8db5a40-af10-5ff9-8b53-db1b8231c08a
ONLINE_RETAIL,23199,c45fb105-92f2-5caa-80a4-ecfeda3ce1ef
ONLINE_RETAIL,23200,ee97a2ca-bc9e-5509-9852-9651592915d9
ONLINE_RETAIL,23201,937342dc-6e05-5bef-ae4c-b4fcf56f8025
ONLINE_RETAIL,23202,85d2dd9b-8535-5b4c-b73f-1da7c210beb8
ONLINE_RETAIL,23203,d48ade4d-13f9-5c69-a8e1-5683a10bd778
ONLINE_RETAIL,23204,2793f986-37f4-5cd4-b9d6-488c81e85ef7
ONLINE_RETAIL,23205,58875ca6-38a8-5b9c-ae1d-e2b46215a994
ONLINE_RETAIL,23206,03dfadd1-17c9-51fc-b5bf-4872ab1ea6b5
ONLINE_RETAIL,23207,c986e61c-6049-5b7b-9a4f-ef2cf523aa7f
ONLINE_RETAIL,23208,f7ab9503-1a08-53f1-bee2-6075dd2e8bdb
ONLINE_RETAIL,23209,4d8eb342-d14a-58fd-8b08-3d126dd1efd3
ONLINE_RETAIL,23210,f7c9e7f9-da4b-58df-bbad-710e555b0b37
ONLINE_RETAIL,23211,36f01312-1386-5dac-a40e-9f8c0271b9be
ONLINE_RETAIL,23212,41306023-bbd9-5482-a3d1-dbc7173884fe
ONLINE_RETAIL,23213,ba36ab1e-70c8-53be-90cf-3d34114fbeb0
ONLINE_RETAIL,23214,f883d23d-da30-52b2-ba65-e96b63e5d110
ONLINE_RETAIL,23215,9fa7a5d8-f9a8-5ceb-9942-57bafbc04f13
ONLINE_RETAIL,23216,8bbba6d7-6b2b-5984-b208-224decca68b2
ONLINE_RETAIL,23217,ce96e33f-d0eb-531b-b1b4-13d1ed696492
ONLINE_RETAIL,23218,7994e143-46a4-5e64-8b39-30a91ef3537f
ONLINE_RETAIL,23219,788954d3-1249-57c8-b923-d770f1fb2412
ONLINE_RETAIL,23220,87c9aa03-859c-5197-b2fc-f8e0f5850a58
ONLINE_RETAIL,23221,a15dad25-827a-5f9a-b1f9-7154a0a11416
ONLINE_RETAIL,23222,65e84a07-d6dd-5c3e-a226-c38bb1e7e457
ONLINE_RETAIL,23223,5b3e0616-45a5-555e-a579-c05be7776f8a
ONLINE_RETAIL,23224,2ea967dc-0817-50b0-b946-7a993b56c320
ONLINE_RETAIL,23225,13b52d35-ed8c-560c-9a90-a6be2f8105f3
ONLINE_RETAIL,23226,e8d78a3f-85cc-5710-88ee-6da3122a988a
ONLINE_RETAIL,23227,1b46f4e7-1ac1-54a3-89a9-1a104a6c73ad
ONLINE_RETAIL,23228,96cfa5d8-1e7f-5990-a9f5-4a28088fe86d
ONLINE_RETAIL,23229,0baae6ec-237b-57c3-96d5-0548b08b44cc
ONLINE_RETAIL,23230,140b5197-d07f-5d44-aade-c514f2534b2f
ONLINE_RETAIL,23231,4058f922-36b4-539d-8f50-ce80b6ff3592
ONLINE_RETAIL,23232,ac18141b-c4d4-5a86-94a3-534b3b568cd1
ONLINE_RETAIL,23233,de3ad13b-8eae-549d-9970-ea4237822d79
ONLINE_RETAIL,23234,5bb65360-f1d3-5f76-b1e8-4bf59b7d6e69
ONLINE_RETAIL,23235,ab701fbb-167e-5d56-a9eb-a164e49ec943
ONLINE_RETAIL,23236,837f7622-d26c-518b-ac49-a6b3e6c63799
ONLINE_RETAIL,23237,0a19a5ed-ec16-5d58-9265-5d1160d69d38
ONLINE_RETAIL,23238,e81dded3-bd0e-58a0-b83b-439f404722db
ONLINE_RETAIL,23239,ad5f4a86-1008-517b-8c8c-5844bf918d6a
ONLINE_RETAIL,23240,94a335ab-ce6f-5c35-9163-8e26f6523c03
ONLINE_RETAIL,23241,39f521fe-4e9e-51be-b7fd-07538df39312
ONLINE_RETAIL,23242,692f8165-e24c-51be-9660-f01dd02fb913
ONLINE_RETAIL,23243,36aaebcd-4e48-5c6a-ae26-98c818dbb265
ONLINE_RETAIL,23244,c9ef9f08-3b17-5900-a2fa-86d855eacf24
ONLINE_RETAIL,23245,65990b38-29ca-58e9-8dde-0b7cc315c9d3
ONLINE_RETAIL,23247,b264dc92-4331-5938-bc86-030b210808bd
ONLINE_RETAIL,23249,2ad34c87-1e3a-5ada-8b74-30185eee6d9b
ONLINE_RETAIL,23250,5010dfcb-2d14-5d9d-9aff-13c6b55d51fb
ONLINE_RETAIL,23251,6c7bf13d-70d5-5b75-83b0-cf9f0692d112
ONLINE_RETAIL,23252,6aa4bdaf-c9a1-55a8-a394-dd8bb95ee4cb
ONLINE_RETAIL,23253,bbbfa760-dd7b-5dc8-8568-7fcc3e3120cc
ONLINE_RETAIL,23254,114eefef-bc84-506a-9c7c-0fec2d29ed49
ONLINE_RETAIL,23255,9a46ee86-bddc-573e-b7f9-09c93127b8e2
ONLINE_RETAIL,23256,8b455a7a-c00d-50a6-90b7-2157aecebaf1
ONLINE_RETAIL,23263,a660143e-5aaf-5d06-9cc8-8c854a32ce46
ONLINE_RETAIL,23264,70e10ece-d41a-5c78-8b47-808704ab9d05
ONLINE_RETAIL,23265,d2d795ea-9a02-50ba-9be3-7e2999ae0105
ONLINE_RETAIL,23266,9df5974f-d4b9-5a57-be0b-122ba969be2e
ONLINE_RETAIL,23267,14e1eaae-045a-541f-a98a-abdeb3d9b683
ONLINE_RETAIL,23268,b6d7e70c-0aba-56f7-bc91-499dab842162
ONLINE_RETAIL,23269,a8747f01-914f-5a85-bcab-df04fce37140
ONLINE_RETAIL,23270,50e382ee-0e14-572e-b311-260d44dd591c
ONLINE_RETAIL,23271,8203468b-fb40-55ef-bec2-fd28f483bd10
ONLINE_RETAIL,23272,7600eb82-3b76-539e-afe3-62551c0ea2f0
ONLINE_RETAIL,23273,d0e8ad91-9860-55fe-9d67-d519f85085fb
ONLINE_RETAIL,23274,a717fb0a-d032-5109-9a84-97b8e811268c
ONLINE_RETAIL,23275,2c8d8841-4fee-54f0-972d-1bd8c856d387
ONLINE_RETAIL,23280,8c37096c-87d6-5715-a92b-b02235153214
ONLINE_RETAIL,23281,d3fd64b2-da2d-529c-815a-f6e6c2a10f25
ONLINE_RETAIL,23282,e3be37be-4fc4-5379-9537-f30d4545aa96
ONLINE_RETAIL,23283,fbc7eba0-48a4-5716-b4e2-59641db4c862
ONLINE_RETAIL,23284,c8d4123c-cbbb-5ad4-aea4-c52a84fd51c3
ONLINE_RETAIL,23285,2f958fe0-23d9-566e-a137-c1f8e9c166f4
ONLINE_RETAIL,23286,78a6e10f-7261-5633-b9eb-59b040780c91
ONLINE_RETAIL,23287,3b6f6955-2300-59a9-b94e-d12357c55901
ONLINE_RETAIL,23288,daf9d5b1-6351-5d65-846d-2c20a92787c2
ONLINE_RETAIL,23289,cb175778-563e-5fd2-9190-323adea2807b
ONLINE_RETAIL,23290,51fde35b-e14e-5068-8b44-62f44827bbb6
ONLINE_RETAIL,23291,433bcd5e-22f8-5d7d-857d-510ffb36f57d
ONLINE_RETAIL,23292,0e1e44eb-a1fc-5e84-9987-f4116d6a28e6
